Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2020-12-24T01:30:05+1100,Trade,BUY_TO_OPEN,SPY 201223C00371000,Equity Option,Bought 10 SPY 12/23/20 Call 371.00 @ 0.08,-80,10,-8,-10,-1.36,100,SPY,SPY,24/12/2020,371,CALL,119867814
2020-12-24T01:56:23+1100,Trade,SELL_TO_CLOSE,NIO 201224C00047000,Equity Option,Sold 1 NIO 12/24/20 Call 47.00 @ 0.77,77,1,77,0,-0.152,100,NIO,NIO,25/12/2020,47,CALL,119903086
2020-12-24T03:30:03+1100,Trade,BUY_TO_CLOSE,KOPN 210115C00005000,Equity Option,Bought 7 KOPN 01/15/21 Call 5.00 @ 0.20,-140,7,-20,0,-0.95,100,KOPN,KOPN,16/01/2021,5,CALL,119974255
2020-12-24T03:30:03+1100,Trade,SELL_TO_CLOSE,KOPN 210115C00002500,Equity Option,Sold 7 KOPN 01/15/21 Call 2.50 @ 0.75,525,7,75,0,-0.984,100,KOPN,KOPN,16/01/2021,2.5,CALL,119974255
2020-12-24T04:10:16+1100,Trade,SELL_TO_CLOSE,SPY 201223C00371000,Equity Option,Sold 1 SPY 12/23/20 Call 371.00 @ 0.04,4,1,4,0,-0.152,100,SPY,SPY,24/12/2020,371,CALL,119994355
2020-12-24T04:10:16+1100,Trade,SELL_TO_CLOSE,SPY 201223C00371000,Equity Option,Sold 1 SPY 12/23/20 Call 371.00 @ 0.04,4,1,4,0,-0.152,100,SPY,SPY,24/12/2020,371,CALL,119994355
2020-12-24T04:10:16+1100,Trade,SELL_TO_CLOSE,SPY 201223C00371000,Equity Option,Sold 3 SPY 12/23/20 Call 371.00 @ 0.04,12,3,4,0,-0.426,100,SPY,SPY,24/12/2020,371,CALL,119994355
2020-12-24T04:10:16+1100,Trade,SELL_TO_CLOSE,SPY 201223C00371000,Equity Option,Sold 5 SPY 12/23/20 Call 371.00 @ 0.04,20,5,4,0,-0.7,100,SPY,SPY,24/12/2020,371,CALL,119994355
2020-12-24T04:18:06+1100,Trade,SELL_TO_OPEN,QS 201224C00130000,Equity Option,Sold 2 QS 12/24/20 Call 130.00 @ 1.30,260,2,130,-2,-0.284,100,QS,QS,25/12/2020,130,CALL,119976224
2020-12-24T04:18:06+1100,Trade,BUY_TO_OPEN,QS 201224C00125000,Equity Option,Bought 2 QS 12/24/20 Call 125.00 @ 2.20,-440,2,-220,-2,-0.27,100,QS,QS,25/12/2020,125,CALL,119976224
2020-12-25T01:33:07+1100,Trade,BUY_TO_OPEN,GME 201224C00022000,Equity Option,Bought 2 GME 12/24/20 Call 22.00 @ 0.32,-64,2,-32,-2,-0.27,100,GME,GME,25/12/2020,22,CALL,120108842
2020-12-25T01:33:07+1100,Trade,BUY_TO_OPEN,GME 201224C00022000,Equity Option,Bought 1 GME 12/24/20 Call 22.00 @ 0.32,-32,1,-32,-1,-0.14,100,GME,GME,25/12/2020,22,CALL,120108842
2020-12-25T01:57:17+1100,Trade,SELL_TO_CLOSE,GME 201224C00022000,Equity Option,Sold 3 GME 12/24/20 Call 22.00 @ 0.37,111,3,37,0,-0.426,100,GME,GME,25/12/2020,22,CALL,120142075
2020-12-25T02:05:11+1100,Trade,BUY_TO_OPEN,PLTR 210115C00029000,Equity Option,Bought 3 PLTR 01/15/21 Call 29.00 @ 2.49,-747,3,-249,-3,-0.41,100,PLTR,PLTR,16/01/2021,29,CALL,120137616
2020-12-25T02:05:11+1100,Trade,SELL_TO_OPEN,PLTR 210115C00029500,Equity Option,Sold 3 PLTR 01/15/21 Call 29.50 @ 2.30,690,3,230,-3,-0.436,100,PLTR,PLTR,16/01/2021,29.5,CALL,120137616
2020-12-25T02:05:35+1100,Trade,BUY_TO_OPEN,PLTR 210115C00029000,Equity Option,Bought 1 PLTR 01/15/21 Call 29.00 @ 2.49,-249,1,-249,-1,-0.14,100,PLTR,PLTR,16/01/2021,29,CALL,120137616
2020-12-25T02:05:35+1100,Trade,SELL_TO_OPEN,PLTR 210115C00029500,Equity Option,Sold 1 PLTR 01/15/21 Call 29.50 @ 2.30,230,1,230,-1,-0.152,100,PLTR,PLTR,16/01/2021,29.5,CALL,120137616
2020-12-25T02:19:21+1100,Trade,BUY_TO_CLOSE,QS 201224C00130000,Equity Option,Bought 1 QS 12/24/20 Call 130.00 @ 0.10,-10,1,-10,0,-0.14,100,QS,QS,25/12/2020,130,CALL,120143537
2020-12-25T02:19:21+1100,Trade,SELL_TO_CLOSE,QS 201224C00125000,Equity Option,Sold 1 QS 12/24/20 Call 125.00 @ 0.35,35,1,35,0,-0.152,100,QS,QS,25/12/2020,125,CALL,120143537
2020-12-25T02:19:21+1100,Trade,BUY_TO_CLOSE,QS 201224C00130000,Equity Option,Bought 1 QS 12/24/20 Call 130.00 @ 0.10,-10,1,-10,0,-0.14,100,QS,QS,25/12/2020,130,CALL,120143537
2020-12-25T02:19:21+1100,Trade,SELL_TO_CLOSE,QS 201224C00125000,Equity Option,Sold 1 QS 12/24/20 Call 125.00 @ 0.35,35,1,35,0,-0.152,100,QS,QS,25/12/2020,125,CALL,120143537
2020-12-25T02:39:06+1100,Trade,BUY_TO_OPEN,STIC,Equity,Bought 15 STIC @ 17.35,-260.25,15,-17.35,0,-0.012,,,,,,,120173899
2020-12-25T02:39:06+1100,Trade,BUY_TO_OPEN,STIC,Equity,Bought 1 STIC @ 17.35,-17.35,1,-17.35,0,-0.001,,,,,,,120173899
