Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2021-03-03T02:19:06+1100,Trade,SELL_TO_CLOSE,NIO   210319C00080000,Equity Option,Sold 3 NIO 03/19/21 Call 80.00 @ 0.11,33,3,11,0,-0.426,100,NIO,NIO,3/20/21,80,CALL,134539483
2021-03-03T03:42:19+1100,Trade,BUY_TO_CLOSE,NNDM  210416C00020000,Equity Option,Bought 4 NNDM 04/16/21 Call 20.00 @ 0.37,-148,4,-37,0,-0.54,100,NNDM,NNDM,4/17/21,20,CALL,133391072
2021-03-04T01:41:18+1100,Trade,BUY_TO_CLOSE,PLTR  210409C00035000,Equity Option,Bought 1 PLTR 04/09/21 Call 35.00 @ 0.66,-66,1,-66,0,-0.14,100,PLTR,PLTR,4/10/2021,35,CALL,133986306
2021-03-04T01:43:21+1100,Trade,BUY_TO_CLOSE,HOL   210416C00017500,Equity Option,Bought 4 HOL 04/16/21 Call 17.50 @ 0.88,-352,4,-88,0,-0.54,100,HOL,HOL,4/17/21,17.5,CALL,134000722
2021-03-04T01:46:03+1100,Trade,BUY_TO_OPEN,FRSX,Equity,Bought 100 FRSX @ 8.00,-800,100,-8,0,-0.08,,,,,,,134706010
2021-03-04T02:11:53+1100,Trade,BUY_TO_CLOSE,STPK  210416C00060000,Equity Option,Bought 2 STPK 04/16/21 Call 60.00 @ 0.99,-198,2,-99,0,-0.27,100,STPK,STPK,4/17/21,60,CALL,133986865
2021-03-04T06:19:39+1100,Trade,BUY_TO_CLOSE,ACTC  210416C00030000,Equity Option,Bought 1 ACTC 04/16/21 Call 30.00 @ 0.71,-71,1,-71,0,-0.14,100,ACTC,ACTC,4/17/21,30,CALL,133393534
2021-03-05T05:45:57+1100,Trade,BUY_TO_OPEN,SENS,Equity,Bought 100 SENS @ 2.66,-266,100,-2.66,0,-0.08,,,,,,,135321638
2021-03-05T05:46:18+1100,Trade,BUY_TO_OPEN,SENS,Equity,Bought 100 SENS @ 2.66,-266,100,-2.66,0,-0.08,,,,,,,135321638
2021-03-05T05:49:34+1100,Trade,BUY_TO_CLOSE,PLTR  210416C00030000,Equity Option,Bought 1 PLTR 04/16/21 Call 30.00 @ 1.35,-135,1,-135,0,-0.14,100,PLTR,PLTR,4/17/21,30,CALL,135325040
2021-03-05T06:06:08+1100,Trade,SELL_TO_OPEN,NVAX,Equity,Sold 10 NVAX @ 148.55,"1,485.50",10,148.55,0,-0.019,,,,,,,135343353
2021-03-05T06:44:46+1100,Trade,BUY_TO_CLOSE,NVAX,Equity,Bought 9 NVAX @ 161.08,"-1,449.72",9,-161.08,0,-0.008,,,,,,,135372844
2021-03-05T06:44:46+1100,Trade,BUY_TO_CLOSE,NVAX,Equity,Bought 1 NVAX @ 161.08,-161.08,1,-161.08,0,-0.001,,,,,,,135372844
2021-03-06T01:30:00+1100,Trade,BUY_TO_OPEN,SENS  220121C00004000,Equity Option,Bought 1 SENS 01/21/22 Call 4.00 @ 1.32,-132,1,-132,-1,-0.14,100,SENS,SENS,1/22/22,4,CALL,135445923
2021-03-06T01:31:41+1100,Trade,BUY_TO_OPEN,RKT   210319C00036000,Equity Option,Bought 2 RKT 03/19/21 Call 36.00 @ 1.19,-238,2,-119,-2,-0.27,100,RKT,RKT,3/20/21,36,CALL,135446097
2021-03-06T02:20:02+1100,Trade,BUY_TO_OPEN,FRSX,Equity,Bought 50 FRSX @ 5.70,-285,50,-5.7,0,-0.04,,,,,,,135445811
2021-03-06T02:47:46+1100,Trade,BUY_TO_OPEN,IPOD,Equity,Bought 55 IPOD @ 11.00,-605,55,-11,0,-0.044,,,,,,,135445685
2021-03-06T03:06:51+1100,Trade,BUY_TO_OPEN,FRSX,Equity,Bought 44 FRSX @ 5.00,-220,44,-5,0,-0.036,,,,,,,135445817
2021-03-06T03:06:53+1100,Trade,BUY_TO_OPEN,FRSX,Equity,Bought 6 FRSX @ 5.00,-30,6,-5,0,-0.005,,,,,,,135445817
2021-03-06T04:34:04+1100,Trade,SELL_TO_CLOSE,RKT   210319C00036000,Equity Option,Sold 2 RKT 03/19/21 Call 36.00 @ 0.55,110,2,55,0,-0.284,100,RKT,RKT,3/20/21,36,CALL,135665314
2021-03-06T04:44:52+1100,Trade,SELL_TO_OPEN,STPK  210416C00050000,Equity Option,Sold 2 STPK 04/16/21 Call 50.00 @ 1.02,204,2,102,-2,-0.284,100,STPK,STPK,4/17/21,50,CALL,135671722
2021-03-06T04:46:06+1100,Trade,SELL_TO_CLOSE,SOL   210319C00015000,Equity Option,Sold 1 SOL 03/19/21 Call 15.00 @ 0.30,30,1,30,0,-0.152,100,SOL,SOL,3/20/21,15,CALL,135668462
2021-03-06T07:01:21+1100,Trade,SELL_TO_OPEN,SUNW  210319C00015000,Equity Option,Sold 1 SUNW 03/19/21 Call 15.00 @ 0.54,54,1,54,-1,-0.152,100,SUNW,SUNW,3/20/21,15,CALL,135667341
2021-03-06T07:01:21+1100,Trade,BUY_TO_CLOSE,SUNW  210319C00020000,Equity Option,Bought 1 SUNW 03/19/21 Call 20.00 @ 0.23,-23,1,-23,0,-0.14,100,SUNW,SUNW,3/20/21,20,CALL,135667341
2021-03-07T03:13:01+1100,Receive Deliver,BUY_TO_OPEN,RKT   210312P00019890,Equity Option,Special dividend: Open 1.0 RKT   210312P00019890,-17,1,-17,--,0,100,RKT,RKT,3/13/21,19.89,PUT,
2021-03-07T03:13:01+1100,Receive Deliver,SELL_TO_CLOSE,RKT   210312P00021000,Equity Option,Special dividend: Close 1.0 RKT   210312P00021000,17,1,17,--,0,100,RKT,RKT,3/13/21,21,PUT,
2021-03-07T03:39:01+1100,Money Movement,,,,Regulatory fee adjustment,0.11,0,,--,0,,,,,,,
2021-03-09T01:30:02+1100,Trade,SELL_TO_OPEN,TLRY  210326C00030000,Equity Option,Sold 6 TLRY 03/26/21 Call 30.00 @ 1.27,762,6,127,-6,-0.832,100,TLRY,TLRY,3/27/21,30,CALL,135838446
2021-03-09T01:30:02+1100,Trade,BUY_TO_CLOSE,TLRY  210326C00040000,Equity Option,Bought 6 TLRY 03/26/21 Call 40.00 @ 0.68,-408,6,-68,0,-0.81,100,TLRY,TLRY,3/27/21,40,CALL,135838446
2021-03-09T01:30:02+1100,Trade,SELL_TO_OPEN,TLRY  210326C00030000,Equity Option,Sold 4 TLRY 03/26/21 Call 30.00 @ 1.27,508,4,127,-4,-0.558,100,TLRY,TLRY,3/27/21,30,CALL,135838446
2021-03-09T01:30:02+1100,Trade,BUY_TO_CLOSE,TLRY  210326C00040000,Equity Option,Bought 4 TLRY 03/26/21 Call 40.00 @ 0.68,-272,4,-68,0,-0.54,100,TLRY,TLRY,3/27/21,40,CALL,135838446
2021-03-09T03:41:56+1100,Trade,BUY_TO_OPEN,AAPL,Equity,Bought 8 AAPL @ 118.00,-944,8,-118,0,-0.007,,,,,,,135840172
2021-03-12T01:31:00+1100,Trade,BUY_TO_CLOSE,SUNW  210319C00015000,Equity Option,Bought 1 SUNW 03/19/21 Call 15.00 @ 1.30,-130,1,-130,0,-0.14,100,SUNW,SUNW,3/20/21,15,CALL,136716519
2021-03-13T08:00:00+1100,Receive Deliver,,RKT   210312P00019890,Equity Option,Removal of 1.0 RKT 03/12/21 Put 19.89 due to expiration.,0,1,0,--,0,100,RKT,RKT,3/13/21,19.89,PUT,
2021-03-14T04:01:33+1100,Money Movement,,,,Regulatory fee adjustment,0.04,0,,--,0,,,,,,,
2021-03-16T04:18:10+1100,Trade,BUY_TO_CLOSE,SOL   210416C00030000,Equity Option,Bought 4 SOL 04/16/21 Call 30.00 @ 0.60,-240,4,-60,0,-0.54,100,SOL,SOL,4/17/21,30,CALL,137527169
2021-03-16T04:18:10+1100,Trade,BUY_TO_CLOSE,SOL   210416C00030000,Equity Option,Bought 4 SOL 04/16/21 Call 30.00 @ 0.60,-240,4,-60,0,-0.54,100,SOL,SOL,4/17/21,30,CALL,137527169
2021-03-16T04:22:05+1100,Trade,BUY_TO_OPEN,GME,Equity,Bought 10 GME @ 251.00,"-2,510.00",10,-251,0,-0.008,,,,,,,137528698
2021-03-16T04:27:16+1100,Trade,SELL_TO_CLOSE,SOL   210319P00013500,Equity Option,Sold 1 SOL 03/19/21 Put 13.50 @ 0.42,42,1,42,0,-0.152,100,SOL,SOL,3/20/21,13.5,PUT,137530884
2021-03-16T04:27:43+1100,Trade,SELL_TO_CLOSE,SOL   210716C00030000,Equity Option,Sold 2 SOL 07/16/21 Call 30.00 @ 2.61,522,2,261,0,-0.284,100,SOL,SOL,7/17/21,30,CALL,137531061
2021-03-16T04:27:43+1100,Trade,SELL_TO_CLOSE,SOL   210716C00030000,Equity Option,Sold 2 SOL 07/16/21 Call 30.00 @ 2.61,522,2,261,0,-0.284,100,SOL,SOL,7/17/21,30,CALL,137531061
2021-03-16T04:28:03+1100,Trade,SELL_TO_CLOSE,SOL   210416C00025000,Equity Option,Sold 4 SOL 04/16/21 Call 25.00 @ 0.81,324,4,81,0,-0.558,100,SOL,SOL,4/17/21,25,CALL,137531179
2021-03-16T04:57:33+1100,Trade,SELL_TO_OPEN,GME   210401C00262500,Equity Option,Sold 1 GME 04/01/21 Call 262.50 @ 72.73,"7,273.00",1,"7,273.00",-1,-0.182,100,GME,GME,4/02/2021,262.5,CALL,137542853
