Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2021-12-30T05:59:22+1100,Trade,SELL_TO_CLOSE,NVDA  220121P00268750,Equity Option,Sold 1 NVDA 01/21/22 Put 268.75 @ 3.95,395.00,1,395.00,0.00,-0.132,100,NVDA,NVDA,1/22/22,268.75,PUT,191216530
2021-12-30T05:59:22+1100,Trade,BUY_TO_CLOSE,NVDA  220121P00280000,Equity Option,Bought 1 NVDA 01/21/22 Put 280.00 @ 6.55,-655.00,1,-655.00,0.00,-0.12,100,NVDA,NVDA,1/22/22,280.0,PUT,191216530
2021-12-30T05:48:37+1100,Trade,BUY_TO_CLOSE,CLF   220121P00020000,Equity Option,Bought 1 CLF 01/21/22 Put 20.00 @ 0.61,-61.00,1,-61.00,0.00,-0.12,100,CLF,CLF,1/22/22,20.0,PUT,191211325
2021-12-30T02:43:26+1100,Trade,BUY_TO_CLOSE,SENS  220121C00003500,Equity Option,Bought 9 SENS 01/21/22 Call 3.50 @ 0.14,-126.00,9,-14.00,0.00,-1.09,100,SENS,SENS,1/22/22,3.5,CALL,187528134
2021-12-30T02:43:26+1100,Trade,BUY_TO_CLOSE,SENS  220121C00003500,Equity Option,Bought 1 SENS 01/21/22 Call 3.50 @ 0.14,-14.00,1,-14.00,0.00,-0.12,100,SENS,SENS,1/22/22,3.5,CALL,187528134
2021-12-30T01:35:13+1100,Trade,SELL_TO_OPEN,ASTR  220218P00007500,Equity Option,Sold 3 ASTR 02/18/22 Put 7.50 @ 1.00,300.00,3,100.00,-3.00,-0.376,100,ASTR,ASTR,2/19/22,7.5,PUT,191076880
2021-12-30T01:33:25+1100,Trade,SELL_TO_OPEN,ASTR  220121P00007500,Equity Option,Sold 5 ASTR 01/21/22 Put 7.50 @ 0.70,350.00,5,70.00,-5.00,-0.63,100,ASTR,ASTR,1/22/22,7.5,PUT,191076858
2021-12-30T01:30:01+1100,Trade,SELL_TO_OPEN,ASTR  220218P00007500,Equity Option,Sold 2 ASTR 02/18/22 Put 7.50 @ 1.00,200.00,2,100.00,-2.00,-0.254,100,ASTR,ASTR,2/19/22,7.5,PUT,191076880
2021-12-25T01:39:31+1100,Money Movement,,,,Regulatory fee adjustment,0.03,0,,--,0.00,,,,,,,
2021-12-24T07:45:49+1100,Trade,BUY_TO_CLOSE,HIMX  220121P00010000,Equity Option,Bought 1 HIMX 01/21/22 Put 10.00 @ 0.13,-13.00,1,-13.00,0.00,-0.12,100,HIMX,HIMX,1/22/22,10.0,PUT,190632944
2021-12-24T07:43:07+1100,Trade,BUY_TO_OPEN,CHPT,Equity,Bought 25 CHPT @ 19.05,-476.25,25,-19.05,0.00,-0.02,,,,,,,190630712
2021-12-24T07:42:26+1100,Trade,SELL_TO_OPEN,SPY   220121C00485000,Equity Option,Sold 2 SPY 01/21/22 Call 485.00 @ 1.43,286.00,2,143.00,-2.00,-0.254,100,SPY,SPY,1/22/22,485.0,CALL,190621855
2021-12-24T07:19:37+1100,Trade,BUY_TO_CLOSE,APPS  220121P00050000,Equity Option,Bought 1 APPS 01/21/22 Put 50.00 @ 0.92,-92.00,1,-92.00,0.00,-0.12,100,APPS,APPS,1/22/22,50.0,PUT,190619292
2021-12-24T02:01:54+1100,Trade,BUY_TO_CLOSE,MSFT  220121P00300000,Equity Option,Bought 2 MSFT 01/21/22 Put 300.00 @ 1.20,-240.00,2,-120.00,0.00,-0.24,100,MSFT,MSFT,1/22/22,300.0,PUT,188225991
2021-12-22T06:10:22+1100,Trade,BUY_TO_CLOSE,ACHR  220121C00007500,Equity Option,Bought 1 ACHR 01/21/22 Call 7.50 @ 0.20,-20.00,1,-20.00,0.00,-0.12,100,ACHR,ACHR,1/22/22,7.5,CALL,185640350
2021-12-22T05:19:03+1100,Trade,SELL_TO_OPEN,CELH  220121C00080000,Equity Option,Sold 1 CELH 01/21/22 Call 80.00 @ 2.15,215.00,1,215.00,-1.00,-0.132,100,CELH,CELH,1/22/22,80.0,CALL,190119848
